nSeq;I1;I2;O1;O2;A2
8.0;0.0;0.0;0.0;0.0;227.0
9.0;0.0;0.0;0.0;0.0;231.0
10.0;0.0;0.0;0.0;0.0;243.0
11.0;0.0;0.0;0.0;0.0;263.0
12.0;0.0;0.0;0.0;0.0;290.0
13.0;0.0;0.0;0.0;0.0;324.0
14.0;0.0;0.0;0.0;0.0;363.0
15.0;0.0;0.0;0.0;0.0;406.0
0.0;0.0;0.0;0.0;0.0;456.0
1.0;0.0;0.0;0.0;0.0;506.0
2.0;0.0;0.0;0.0;0.0;548.0
3.0;0.0;0.0;0.0;0.0;576.0
4.0;0.0;0.0;0.0;0.0;592.0
5.0;0.0;0.0;0.0;0.0;591.0
6.0;0.0;0.0;0.0;0.0;575.0
7.0;0.0;0.0;0.0;0.0;556.0
8.0;0.0;0.0;0.0;0.0;536.0
9.0;0.0;0.0;0.0;0.0;522.0
10.0;0.0;0.0;0.0;0.0;515.0
11.0;0.0;0.0;0.0;0.0;515.0
12.0;0.0;0.0;0.0;0.0;522.0
13.0;0.0;0.0;0.0;0.0;535.0
14.0;0.0;0.0;0.0;0.0;556.0
15.0;0.0;0.0;0.0;0.0;581.0
0.0;0.0;0.0;0.0;0.0;609.0
1.0;0.0;0.0;0.0;0.0;644.0
2.0;0.0;0.0;0.0;0.0;676.0
3.0;0.0;0.0;0.0;0.0;696.0
4.0;0.0;0.0;0.0;0.0;706.0
5.0;0.0;0.0;0.0;0.0;700.0
6.0;0.0;0.0;0.0;0.0;681.0
7.0;0.0;0.0;0.0;0.0;653.0
8.0;0.0;0.0;0.0;0.0;623.0
9.0;0.0;0.0;0.0;0.0;596.0
10.0;0.0;0.0;0.0;0.0;574.0
11.0;0.0;0.0;0.0;0.0;562.0
12.0;0.0;0.0;0.0;0.0;560.0
13.0;0.0;0.0;0.0;0.0;564.0
14.0;0.0;0.0;0.0;0.0;577.0
15.0;0.0;0.0;0.0;0.0;595.0
0.0;0.0;0.0;0.0;0.0;617.0
1.0;0.0;0.0;0.0;0.0;646.0
2.0;0.0;0.0;0.0;0.0;678.0
3.0;0.0;0.0;0.0;0.0;705.0
4.0;0.0;0.0;0.0;0.0;720.0
5.0;0.0;0.0;0.0;0.0;726.0
6.0;0.0;0.0;0.0;0.0;719.0
7.0;0.0;0.0;0.0;0.0;696.0
8.0;0.0;0.0;0.0;0.0;667.0
9.0;0.0;0.0;0.0;0.0;636.0
10.0;0.0;0.0;0.0;0.0;611.0
11.0;0.0;0.0;0.0;0.0;591.0
12.0;0.0;0.0;0.0;0.0;579.0
13.0;0.0;0.0;0.0;0.0;576.0
14.0;0.0;0.0;0.0;0.0;578.0
15.0;0.0;0.0;0.0;0.0;591.0
0.0;0.0;0.0;0.0;0.0;609.0
1.0;0.0;0.0;0.0;0.0;632.0
2.0;0.0;0.0;0.0;0.0;661.0
3.0;0.0;0.0;0.0;0.0;691.0
4.0;0.0;0.0;0.0;0.0;717.0
5.0;0.0;0.0;0.0;0.0;731.0
6.0;0.0;0.0;0.0;0.0;734.0
7.0;0.0;0.0;0.0;0.0;721.0
8.0;0.0;0.0;0.0;0.0;696.0
9.0;0.0;0.0;0.0;0.0;667.0
10.0;0.0;0.0;0.0;0.0;640.0
11.0;0.0;0.0;0.0;0.0;618.0
12.0;0.0;0.0;0.0;0.0;603.0
13.0;0.0;0.0;0.0;0.0;597.0
14.0;0.0;0.0;0.0;0.0;598.0
15.0;0.0;0.0;0.0;0.0;607.0
0.0;0.0;0.0;0.0;0.0;623.0
1.0;0.0;0.0;0.0;0.0;645.0
2.0;0.0;0.0;0.0;0.0;671.0
3.0;0.0;0.0;0.0;0.0;704.0
4.0;0.0;0.0;0.0;0.0;734.0
5.0;0.0;0.0;0.0;0.0;754.0
6.0;0.0;0.0;0.0;0.0;764.0
7.0;0.0;0.0;0.0;0.0;761.0
8.0;0.0;0.0;0.0;0.0;743.0
9.0;0.0;0.0;0.0;0.0;717.0
10.0;0.0;0.0;0.0;0.0;689.0
11.0;0.0;0.0;0.0;0.0;663.0
12.0;0.0;0.0;0.0;0.0;642.0
13.0;0.0;0.0;0.0;0.0;632.0
14.0;0.0;0.0;0.0;0.0;628.0
15.0;0.0;0.0;0.0;0.0;633.0
0.0;0.0;0.0;0.0;0.0;648.0
1.0;0.0;0.0;0.0;0.0;669.0
2.0;0.0;0.0;0.0;0.0;695.0
3.0;0.0;0.0;0.0;0.0;726.0
4.0;0.0;0.0;0.0;0.0;761.0
5.0;0.0;0.0;0.0;0.0;789.0
6.0;0.0;0.0;0.0;0.0;805.0
7.0;0.0;0.0;0.0;0.0;812.0
8.0;0.0;0.0;0.0;0.0;805.0
9.0;0.0;0.0;0.0;0.0;784.0
10.0;0.0;0.0;0.0;0.0;759.0
11.0;0.0;0.0;0.0;0.0;732.0
12.0;0.0;0.0;0.0;0.0;711.0
13.0;0.0;0.0;0.0;0.0;696.0
14.0;0.0;0.0;0.0;0.0;689.0
15.0;0.0;0.0;0.0;0.0;690.0
0.0;0.0;0.0;0.0;0.0;697.0
1.0;0.0;0.0;0.0;0.0;713.0
2.0;0.0;0.0;0.0;0.0;733.0
3.0;0.0;0.0;0.0;0.0;758.0
4.0;0.0;0.0;0.0;0.0;791.0
5.0;0.0;0.0;0.0;0.0;823.0
6.0;0.0;0.0;0.0;0.0;847.0
7.0;0.0;0.0;0.0;0.0;858.0
8.0;0.0;0.0;0.0;0.0;858.0
9.0;0.0;0.0;0.0;0.0;844.0
10.0;0.0;0.0;0.0;0.0;816.0
11.0;0.0;0.0;0.0;0.0;785.0
12.0;0.0;0.0;0.0;0.0;753.0
13.0;0.0;0.0;0.0;0.0;726.0
14.0;0.0;0.0;0.0;0.0;707.0
15.0;0.0;0.0;0.0;0.0;696.0
0.0;0.0;0.0;0.0;0.0;692.0
1.0;0.0;0.0;0.0;0.0;695.0
2.0;0.0;0.0;0.0;0.0;705.0
3.0;0.0;0.0;0.0;0.0;721.0
4.0;0.0;0.0;0.0;0.0;742.0
5.0;0.0;0.0;0.0;0.0;769.0
