%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
152.0, 135240.70504196943, 187500.0, 155161.80904648412, 141057.97005390766, 66518.59033329372, 117370.7535708849, 124602.63813765504, 128383.7039332037, -0.264, 0.792, 0.53, 192.0, 247.0, 192.0, 24.0, 192.0, 16.0, 144.0, 0.0, 0.0, 0.0, 1.7272859529858077E9, 0.0, 2024-09-25 12:39:12.985
153.0, 135245.935350172, 187500.0, 155213.82155583162, 141061.8369056984, 66549.36868540868, 117367.13258828314, 124598.92774807547, 128380.23941281313, -0.264, 0.792, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952988711E9, 0.0, 2024-09-25 12:39:12.988
154.0, 135240.74974545834, 187500.0, 155221.42114894642, 141072.58809478141, 66548.58637435274, 117373.12285579716, 124603.5098556888, 128378.09364534542, -0.264, 0.792, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859529938486E9, 0.0, 2024-09-25 12:39:12.993
155.0, 135229.35035578613, 187500.0, 155172.80610475614, 141063.26741734357, 66517.47274607095, 117373.63694591963, 124598.54776841972, 128376.59607846692, -0.264, 0.792, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285952997768E9, 0.0, 2024-09-25 12:39:12.997
156.0, 135233.50778025482, 187500.0, 155152.24249985727, 141053.20913233867, 66509.53787678933, 117370.44064646252, 124597.51958817478, 128372.72922667614, -0.264, 0.792, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530018015E9, 0.0, 2024-09-25 12:39:13.001
157.0, 135249.24340835135, 187500.0, 155205.86433480555, 141059.2441033416, 66545.3006679178, 117369.74774238441, 124598.90539633101, 128376.46196800018, -0.264, 0.792, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530057957E9, 0.0, 2024-09-25 12:39:13.005
158.0, 135250.2715885963, 187500.0, 155233.4910909523, 141068.92240869076, 66558.711714591, 117375.76036164288, 124603.7110213889, 128379.68061920174, -0.264, 0.792, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953011846E9, 0.0, 2024-09-25 12:39:13.011
159.0, 135234.1112773551, 187500.0, 155183.26672116123, 141059.9817109086, 66527.68749328703, 117374.68747790903, 124601.94523357693, 128372.28219178703, -0.264, 0.792, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530147727E9, 0.0, 2024-09-25 12:39:13.014
160.0, 135235.40767853352, 187500.0, 155150.90139518993, 141052.76209744957, 66510.99074017891, 117369.8595011067, 124602.70519288842, 128362.62623818235, -0.264, 0.792, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953017786E9, 0.0, 2024-09-25 12:39:13.017
161.0, 135251.3221205857, 187500.0, 155199.96347426935, 141058.6853097302, 66546.15003420711, 117373.704001153, 124600.38061146507, 128371.65634294228, -0.264, 0.792, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953021782E9, 0.0, 2024-09-25 12:39:13.021
162.0, 135249.64573975155, 187500.0, 155236.2403555203, 141067.87187670136, 66564.63492687166, 117378.73314365544, 124600.67118414298, 128377.82542441195, -0.266, 0.794, 0.53, 192.0, 247.0, 176.0, 24.0, 208.0, 16.0, 144.0, 0.0, 0.0, 0.0, 1.727285953025821E9, 0.0, 2024-09-25 12:39:13.025
163.0, 135239.85567568013, 187500.0, 155194.37553815552, 141062.1498301208, 66532.35900787819, 117377.14616979912, 124600.87234984308, 128371.61163945337, -0.266, 0.794, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530307677E9, 0.0, 2024-09-25 12:39:13.030
164.0, 135241.7779257033, 187500.0, 155153.94123243587, 141053.5444085055, 66512.26478961286, 117372.8546348637, 124602.10169578812, 128367.58832545142, -0.266, 0.794, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530348587E9, 0.0, 2024-09-25 12:39:13.034
165.0, 135258.00529217784, 187500.0, 155194.01791024423, 141060.786373709, 66546.17238595158, 117375.33567849823, 124605.29799524523, 128379.16652907927, -0.266, 0.794, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953037787E9, 0.0, 2024-09-25 12:39:13.037
166.0, 135253.40083282004, 187500.0, 155240.42013173344, 141067.31308308998, 66570.91576706359, 117377.07911456576, 124601.52055043228, 128388.1072268614, -0.266, 0.794, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530428169E9, 0.0, 2024-09-25 12:39:13.042
167.0, 135237.7322599569, 187500.0, 155207.8759918065, 141062.6415684988, 66543.9595632505, 117377.66025992158, 124599.93357657595, 128383.43571227023, -0.266, 0.794, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530458698E9, 0.0, 2024-09-25 12:39:13.045
168.0, 135243.70017572644, 187500.0, 155154.38826732498, 141053.72322246115, 66512.51065880188, 117371.49117845192, 124606.21441676789, 128362.58153469344, -0.266, 0.794, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953048842E9, 0.0, 2024-09-25 12:39:13.048
169.0, 135254.2278473649, 187500.0, 155175.60007281305, 141052.15860034927, 66532.87309800067, 117370.08301855125, 124600.62648065407, 128364.97317135015, -0.266, 0.794, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953053873E9, 0.0, 2024-09-25 12:39:13.053
170.0, 135254.2725508538, 187500.0, 155228.0819687941, 141059.6017312529, 66562.86913905968, 117370.93238484055, 124594.16682650648, 128372.66217144277, -0.266, 0.794, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530579083E9, 0.0, 2024-09-25 12:39:13.057
171.0, 135243.09667862614, 187500.0, 155209.9770557853, 141060.00406265308, 66545.41242664009, 117371.9605650855, 124595.01619279578, 128368.48239522963, -0.266, 0.794, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530619423E9, 0.0, 2024-09-25 12:39:13.061
172.0, 135237.24052157885, 187500.0, 155156.73520049278, 141048.91759740326, 66512.82358322425, 117365.74678012691, 124595.01619279578, 128360.61458118136, -0.268, 0.798, 0.528, 192.0, 247.0, 160.0, 24.0, 240.0, 16.0, 128.0, 0.0, 0.0, 0.0, 1.7272859530649176E9, 0.0, 2024-09-25 12:39:13.064
173.0, 135251.83621070816, 187500.0, 155168.08988667608, 141051.13042010434, 66526.41344385307, 117367.24434700541, 124595.73144861836, 128369.44352024121, -0.268, 0.798, 0.528, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530688956E9, 0.0, 2024-09-25 12:39:13.068
174.0, 135259.81578347873, 187500.0, 155217.6437041335, 141059.46762078616, 66556.18596746755, 117366.9537743275, 124596.04437304073, 128364.61554343886, -0.268, 0.798, 0.528, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530728917E9, 0.0, 2024-09-25 12:39:13.072
175.0, 135245.64477749405, 187500.0, 155218.96245705636, 141061.4345742982, 66549.59220285324, 117371.46882670747, 124594.39034395103, 128366.31427601747, -0.268, 0.798, 0.528, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953076908E9, 0.0, 2024-09-25 12:39:13.076
176.0, 135238.13459135708, 187500.0, 155170.81679949962, 141054.61729223936, 66516.37751059265, 117371.82645461876, 124598.05603004171, 128369.62233419686, -0.268, 0.798, 0.528, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.72728595308192E9, 0.0, 2024-09-25 12:39:13.081
177.0, 135246.33768157216, 187500.0, 155164.3347936076, 141050.66103347077, 66517.33863560422, 117370.17242552906, 124599.39713470903, 128370.11407257487, -0.268, 0.798, 0.528, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953086953E9, 0.0, 2024-09-25 12:39:13.086
178.0, 135257.15592588854, 187500.0, 155221.21998324632, 141061.07694638695, 66559.1587494801, 117374.1063325532, 124601.31938473218, 128380.86526165788, -0.268, 0.798, 0.528, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953091086E9, 0.0, 2024-09-25 12:39:13.091
179.0, 135252.43970780846, 187500.0, 155229.46777695033, 141069.6376645133, 66558.42114191307, 117372.69817265251, 124603.64396615553, 128377.93718313423, -0.268, 0.798, 0.528, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530950344E9, 0.0, 2024-09-25 12:39:13.095
180.0, 135243.09667862614, 187500.0, 155179.28811064817, 141063.8932661883, 66523.01597869587, 117367.1996435165, 124604.73920163384, 128367.67773242925, -0.268, 0.798, 0.528, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859530979335E9, 0.0, 2024-09-25 12:39:13.097
181.0, 135258.0276439223, 187500.0, 155160.49029356128, 141058.52884751902, 66517.2492286264, 117361.54465216931, 124605.52151268978, 128361.66511317076, -0.268, 0.798, 0.528, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953100964E9, 0.0, 2024-09-25 12:39:13.100
182.0, 135270.79049000627, 187500.0, 155204.85850630506, 141058.0818126299, 66548.58637435274, 117359.51064342388, 124595.46322768489, 128360.72633990365, -0.27, 0.798, 0.53, 192.0, 247.0, 144.0, 24.0, 240.0, 16.0, 144.0, 0.0, 0.0, 0.0, 1.7272859531050255E9, 0.0, 2024-09-25 12:39:13.105
183.0, 135256.86535321063, 187500.0, 155236.12859679802, 141072.47633605913, 66565.84192107223, 117374.46396046448, 124601.22997775437, 128376.52902323354, -0.27, 0.798, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531110084E9, 0.0, 2024-09-25 12:39:13.111
184.0, 135241.68851872545, 187500.0, 155205.3278929386, 141081.37233035234, 66548.47461563046, 117388.88083563815, 124617.07736457317, 128393.71751471967, -0.27, 0.798, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531139665E9, 0.0, 2024-09-25 12:39:13.113
185.0, 135247.81289670622, 187500.0, 155171.26383438872, 141076.3431878499, 66532.49311834492, 117385.23750129194, 124623.89464663205, 128381.71462794718, -0.27, 0.798, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531180584E9, 0.0, 2024-09-25 12:39:13.118
186.0, 135265.78369924828, 187500.0, 155216.74963435528, 141080.59001929642, 66565.35018269422, 117385.57277745877, 124618.2173035404, 128388.1072268614, -0.27, 0.798, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531209543E9, 0.0, 2024-09-25 12:39:13.120
187.0, 135265.58253354818, 187500.0, 155252.6465359505, 141089.21779265616, 66582.40456371363, 117388.97024261598, 124620.83245764166, 128391.61645074088, -0.27, 0.798, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531249895E9, 0.0, 2024-09-25 12:39:13.124
188.0, 135243.25314083733, 187500.0, 155211.2734569637, 141083.74161526462, 66552.6096883547, 117388.88083563815, 124618.8655041296, 128384.799168682, -0.27, 0.798, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531289496E9, 0.0, 2024-09-25 12:39:13.128
189.0, 135240.928559414, 187500.0, 155169.00630819873, 141073.72803374863, 66528.46980434297, 117384.14226581363, 124614.0151755828, 128380.90996514678, -0.27, 0.798, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531329863E9, 0.0, 2024-09-25 12:39:13.132
190.0, 135262.52034455782, 187500.0, 155200.34345392507, 141075.8961529608, 66553.0120197549, 117385.3045565253, 124612.85288487111, 128383.01102912558, -0.27, 0.798, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531379583E9, 0.0, 2024-09-25 12:39:13.137
191.0, 135264.91198121454, 187500.0, 155247.17035855894, 141083.87572573134, 66580.83994160175, 117387.76324841539, 124613.52343720479, 128386.34143904943, -0.27, 0.798, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531419945E9, 0.0, 2024-09-25 12:39:13.141
192.0, 135257.78177473327, 187500.0, 155222.4269774469, 141087.92139147775, 66558.53290063536, 117390.42310600558, 124615.9150738615, 128382.40753202529, -0.27, 0.798, 0.53, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531460266E9, 0.0, 2024-09-25 12:39:13.146
193.0, 135263.45911782494, 187500.0, 155172.4708285893, 141084.054539687, 66529.94501947702, 117390.53486472784, 124619.53605646326, 128369.89055513032, -0.26, 0.798, 0.534, 192.0, 247.0, 224.0, 24.0, 240.0, 16.0, 176.0, 0.0, 0.0, 0.0, 1.7272859531500454E9, 0.0, 2024-09-25 12:39:13.150
194.0, 135272.31040862924, 187500.0, 155187.33473865208, 141079.4053768403, 66540.89737426012, 117385.99746060342, 124611.57883543716, 128364.81670913896, -0.26, 0.798, 0.534, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.72728595315308E9, 0.0, 2024-09-25 12:39:13.153
195.0, 135271.3269318732, 187500.0, 155246.0527713362, 141088.43548160023, 66576.99544155544, 117391.87596939517, 124608.31548074669, 128381.71462794718, -0.26, 0.798, 0.534, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953157006E9, 0.0, 2024-09-25 12:39:13.157
196.0, 135260.53103930128, 187500.0, 155232.17233802943, 141089.44131010072, 66561.32686869227, 117396.2569113084, 124609.83539936965, 128383.72628494815, -0.26, 0.798, 0.534, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531630528E9, 0.0, 2024-09-25 12:39:13.163
197.0, 135255.81482122123, 187500.0, 155175.35420362404, 141077.5054785616, 66526.2569816419, 117388.32204202678, 124609.63423366955, 128371.34341851991, -0.26, 0.798, 0.534, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531659963E9, 0.0, 2024-09-25 12:39:13.165
198.0, 135266.36484460413, 187500.0, 155174.61659605702, 141074.51034480458, 66528.82743225426, 117381.32594601226, 124608.29312900224, 128366.67190392876, -0.26, 0.798, 0.534, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531700125E9, 0.0, 2024-09-25 12:39:13.170
199.0, 135273.15977491855, 187500.0, 155234.51927119723, 141084.47922283164, 66569.75347635192, 117385.77394315887, 124607.93550109095, 128373.91386913227, -0.26, 0.798, 0.534, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531740534E9, 0.0, 2024-09-25 12:39:13.174
200.0, 135270.54462081727, 187500.0, 155240.06250382215, 141093.12934793584, 66567.04891527283, 117394.64758570763, 124616.13859130605, 128374.69618018821, -0.26, 0.798, 0.534, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531771E9, 0.0, 2024-09-25 12:39:13.177
201.0, 135257.53590554427, 187500.0, 155193.61557884404, 141087.38494961083, 66537.63401956964, 117398.91676889859, 124618.2173035404, 128379.12182559037, -0.26, 0.798, 0.534, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531812582E9, 0.0, 2024-09-25 12:39:13.181
202.0, 135258.31821660022, 187500.0, 155183.49023860577, 141079.047748929, 66538.3045719033, 117397.15098108661, 124613.4116784825, 128388.21898558368, -0.26, 0.798, 0.534, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531850708E9, 0.0, 2024-09-25 12:39:13.185
203.0, 135269.4270335945, 187500.0, 155238.0955503101, 141084.63568504283, 66575.07319153228, 117398.3579752872, 124609.32130924719, 128398.90311943331, -0.27, 0.794, 0.522, 192.0, 247.0, 144.0, 24.0, 208.0, 16.0, 80.0, 0.0, 0.0, 0.0, 1.727285953189051E9, 0.0, 2024-09-25 12:39:13.189
204.0, 135256.5747805327, 187500.0, 155247.37152425904, 141087.07202518845, 66571.83218858627, 117398.87206540968, 124607.9131493465, 128396.48913103214, -0.27, 0.794, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859531930983E9, 0.0, 2024-09-25 12:39:13.193
205.0, 135246.15886761653, 187500.0, 155192.78856429918, 141080.0535774295, 66532.35900787819, 117394.1111438407, 124608.7625156358, 128380.90996514678, -0.27, 0.794, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953198151E9, 0.0, 2024-09-25 12:39:13.198
206.0, 135257.04416716626, 187500.0, 155174.16956116792, 141076.9466849502, 66526.74872001991, 117393.32883278475, 124608.89662610253, 128383.34630529242, -0.27, 0.794, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.72728595320109E9, 0.0, 2024-09-25 12:39:13.201
207.0, 135264.33083585868, 187500.0, 155215.0285500322, 141077.1478506503, 66557.6164791127, 117387.6067862042, 124604.9627190784, 128381.4017035248, -0.27, 0.794, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532051175E9, 0.0, 2024-09-25 12:39:13.205
208.0, 135254.31725434272, 187500.0, 155239.81663463314, 141079.87476347384, 66571.25104323043, 117387.83030364875, 124603.42044871098, 128382.22871806964, -0.27, 0.794, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532090962E9, 0.0, 2024-09-25 12:39:13.209
209.0, 135237.95577740142, 187500.0, 155197.2812649347, 141070.6434930138, 66541.36676089368, 117385.34926001422, 124598.41365795299, 128382.94397389222, -0.27, 0.794, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532131276E9, 0.0, 2024-09-25 12:39:13.213
210.0, 135251.65739675253, 187500.0, 155160.1773691389, 141067.06721390097, 66521.98779845092, 117382.97997510196, 124607.19789352393, 128374.18209006573, -0.27, 0.794, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532190883E9, 0.0, 2024-09-25 12:39:13.219
211.0, 135268.13063241608, 187500.0, 155203.96443652685, 141074.5550482935, 66556.92357503457, 117382.30942276829, 124609.99186158084, 128379.12182559037, -0.27, 0.794, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953227147E9, 0.0, 2024-09-25 12:39:13.227
212.0, 135257.53590554427, 187500.0, 155248.37735275953, 141079.87476347384, 66579.94587182354, 117388.03146934885, 124604.18040802245, 128399.95365142271, -0.27, 0.794, 0.522, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532301393E9, 0.0, 2024-09-25 12:39:13.230
213.0, 135243.54371351525, 187500.0, 155212.9274860534, 141076.61140878338, 66558.37643842417, 117395.72046944148, 124613.05405057121, 128409.49784630512, -0.27, 0.798, 0.526, 192.0, 247.0, 144.0, 24.0, 240.0, 16.0, 112.0, 0.0, 0.0, 0.0, 1.7272859532331817E9, 0.0, 2024-09-25 12:39:13.233
214.0, 135245.0189286493, 187500.0, 155167.10640992003, 141068.52007729057, 66534.79534802382, 117393.86527465169, 124617.59145469565, 128406.25684335911, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532371376E9, 0.0, 2024-09-25 12:39:13.237
215.0, 135277.4289581095, 187500.0, 155199.87406729153, 141078.0419204285, 66559.58343262476, 117400.52609449936, 124628.05207110073, 128407.21796837068, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953240184E9, 0.0, 2024-09-25 12:39:13.240
216.0, 135286.5708215917, 187500.0, 155253.22768130634, 141094.64926655882, 66592.79812488535, 117411.38904230465, 124630.64487345754, 128415.66692777479, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953243158E9, 0.0, 2024-09-25 12:39:13.243
217.0, 135277.89834474307, 187500.0, 155234.00518107478, 141098.33730439394, 66574.73791536545, 117420.15092613113, 124634.10939384812, 128417.94680570923, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532461903E9, 0.0, 2024-09-25 12:39:13.246
218.0, 135275.10437668615, 187500.0, 155183.55729383914, 141092.92818223574, 66546.68647607404, 117420.68736799805, 124639.00442588383, 128411.95653819521, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532501795E9, 0.0, 2024-09-25 12:39:13.250
219.0, 135276.06550169774, 187500.0, 155195.62723584502, 141084.23335364263, 66555.29189768934, 117412.39487080513, 124621.88298963106, 128420.1596284103, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532551837E9, 0.0, 2024-09-25 12:39:13.255
220.0, 135278.18891742098, 187500.0, 155247.5503382147, 141088.36842636685, 66582.24810150244, 117406.80693469131, 124614.68572791645, 128421.03134644406, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532582164E9, 0.0, 2024-09-25 12:39:13.258
221.0, 135257.69236775546, 187500.0, 155243.9964108463, 141091.0506357015, 66573.95560430952, 117410.27145508188, 124611.42237322599, 128426.03813720205, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532621756E9, 0.0, 2024-09-25 12:39:13.262
222.0, 135249.06459439572, 187500.0, 155186.03833747367, 141077.01374018358, 66539.44451087053, 117400.23552182145, 124612.20468428191, 128412.04594517303, -0.27, 0.798, 0.526, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532651844E9, 0.0, 2024-09-25 12:39:13.265
223.0, 135256.17244913251, 187500.0, 155178.10346819204, 141064.2955975885, 66541.56792659378, 117387.94206237103, 124609.50012320283, 128397.67377348826, -0.274, 0.796, 0.524, 192.0, 247.0, 112.0, 24.0, 224.0, 16.0, 96.0, 0.0, 0.0, 0.0, 1.7272859532692392E9, 0.0, 2024-09-25 12:39:13.269
224.0, 135257.80412647774, 187500.0, 155228.86427985004, 141063.26741734357, 66572.12276126418, 117381.16948380107, 124603.21928301088, 128396.48913103214, -0.274, 0.796, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532732854E9, 0.0, 2024-09-25 12:39:13.273
225.0, 135250.20453336294, 187500.0, 155235.41334097544, 141071.045824414, 66571.04987753033, 117387.45032399302, 124609.03073656926, 128397.89729093281, -0.274, 0.796, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953277289E9, 0.0, 2024-09-25 12:39:13.277
226.0, 135245.28714958276, 187500.0, 155186.50772410724, 141068.81064996848, 66540.22682192645, 117392.43476300655, 124612.45055347093, 128402.12177063487, -0.274, 0.796, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532822337E9, 0.0, 2024-09-25 12:39:13.282
227.0, 135255.61365552113, 187500.0, 155167.1734651534, 141061.65809174278, 66532.80604276729, 117386.73506817044, 124611.93646334845, 128398.16551186627, -0.274, 0.796, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727285953285178E9, 0.0, 2024-09-25 12:39:13.285
228.0, 135265.29196087027, 187500.0, 155223.6786751364, 141070.6434930138, 66573.95560430952, 117392.0547833508, 124612.62936742656, 128407.88852070433, -0.274, 0.796, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532882743E9, 0.0, 2024-09-25 12:39:13.288
229.0, 135258.58643753367, 187500.0, 155246.18688180292, 141079.27126637354, 66582.0692875468, 117396.63689096415, 124617.83732388465, 128414.92932020777, -0.274, 0.796, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532932107E9, 0.0, 2024-09-25 12:39:13.293
230.0, 135251.0315479078, 187500.0, 155199.69525333587, 141075.2479523716, 66548.58637435274, 117394.42406826308, 124618.32906226267, 128406.68152650376, -0.274, 0.796, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859532972283E9, 0.0, 2024-09-25 12:39:13.297
231.0, 135250.45040255194, 187500.0, 155171.9790902113, 141064.83203945542, 66533.74481603442, 117389.77490541637, 124610.64006217004, 128410.50367480562, -0.274, 0.796, 0.524, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7272859533012867E9, 0.0, 2024-09-25 12:39:13.301
