nSeq;I1;I2;O1;O2;A2
3.0;0.0;0.0;0.0;0.0;530.0
4.0;0.0;0.0;0.0;0.0;528.0
5.0;0.0;0.0;0.0;0.0;527.0
6.0;0.0;0.0;0.0;0.0;525.0
7.0;0.0;0.0;0.0;0.0;523.0
8.0;0.0;0.0;0.0;0.0;521.0
9.0;0.0;0.0;0.0;0.0;519.0
10.0;0.0;0.0;0.0;0.0;517.0
11.0;0.0;0.0;0.0;0.0;515.0
12.0;0.0;0.0;0.0;0.0;513.0
13.0;0.0;0.0;0.0;0.0;511.0
14.0;0.0;0.0;0.0;0.0;509.0
15.0;0.0;0.0;0.0;0.0;508.0
0.0;0.0;0.0;0.0;0.0;507.0
1.0;0.0;0.0;0.0;0.0;504.0
2.0;0.0;0.0;0.0;0.0;503.0
3.0;0.0;0.0;0.0;0.0;502.0
4.0;0.0;0.0;0.0;0.0;501.0
5.0;0.0;0.0;0.0;0.0;500.0
6.0;0.0;0.0;0.0;0.0;499.0
7.0;0.0;0.0;0.0;0.0;497.0
8.0;0.0;0.0;0.0;0.0;494.0
9.0;0.0;0.0;0.0;0.0;492.0
10.0;0.0;0.0;0.0;0.0;491.0
11.0;0.0;0.0;0.0;0.0;489.0
12.0;0.0;0.0;0.0;0.0;487.0
13.0;0.0;0.0;0.0;0.0;485.0
14.0;0.0;0.0;0.0;0.0;483.0
15.0;0.0;0.0;0.0;0.0;483.0
0.0;0.0;0.0;0.0;0.0;483.0
1.0;0.0;0.0;0.0;0.0;481.0
2.0;0.0;0.0;0.0;0.0;480.0
3.0;0.0;0.0;0.0;0.0;480.0
4.0;0.0;0.0;0.0;0.0;479.0
5.0;0.0;0.0;0.0;0.0;479.0
6.0;0.0;0.0;0.0;0.0;479.0
7.0;0.0;0.0;0.0;0.0;479.0
8.0;0.0;0.0;0.0;0.0;479.0
9.0;0.0;0.0;0.0;0.0;479.0
10.0;0.0;0.0;0.0;0.0;477.0
11.0;0.0;0.0;0.0;0.0;475.0
12.0;0.0;0.0;0.0;0.0;474.0
13.0;0.0;0.0;0.0;0.0;473.0
14.0;0.0;0.0;0.0;0.0;473.0
15.0;0.0;0.0;0.0;0.0;474.0
0.0;0.0;0.0;0.0;0.0;474.0
1.0;0.0;0.0;0.0;0.0;474.0
2.0;0.0;0.0;0.0;0.0;475.0
3.0;0.0;0.0;0.0;0.0;475.0
4.0;0.0;0.0;0.0;0.0;475.0
5.0;0.0;0.0;0.0;0.0;475.0
6.0;0.0;0.0;0.0;0.0;475.0
